wasm_hash,instance_count,instance_percent,rssdkver,rsver,source_repo,home_domain,error_cases,contract_functions,contract_events
"d826eda35470b53abe8a664b3628473c843178c0264bcf3a68194e1eb2f1c3f7",1,0.0057,"22.0.7#211569aa49c8d896877dfca1f2eb4fe9071121c8","1.85.0","","","InvalidAmount,ContractFrozen,InsufficientReserve,GameNotFound,BettingClosed,GameNotComplete,GameCompleted,PlayerAlreadyBet,PlayerHasNoBets,InvalidBet,BetAmountTooLow,BetAmountTooHigh,BetLimitExceeded","__constructor,set_admin,set_game_settings,set_payouts,add_to_reserve,withdraw_from_reserve,freeze,place_bet,resolve_game,claim,upgrade",""
"d9c309855b865c551bba1952fbcc826867d704ef12aaf587a9bc13357f4915b3",1,0.0057,"21.1.1#648cbcb799858b9ba9f240c82c0babcf621050bc","1.79.0","","","NotInitialized,AlreadyInitialized","init,deploy",""
"d9db3bc7d8d59fe1c09a704169aa81f9e958277358917b9cb16bf0c43b375ce0",1,0.0057,"21.6.0#f57d2454e520ae11dc9c8d55db610557a24a556e","1.76.0-nightly","","","NotInitialized,Initialized,NotAuthorized,MintAlreadyExist,MintNotFound,MintEnded,MintFailed,MintActive,MintLessThanMin,StakingInvalidAmount,StakingInsufficientBalance,StakingInvalidReward","initialize,change_contract_info,upgrade,burn_leftovers,start_mint,mint,claim_mint_reward,stake,unstake,claim_staking_reward,get_mint_info,get_inactivity_fee,get_staking_data,get_current_staking_reward,get_contract_info,version",""
"da34fb45598cb58ffdc0f34715daf8c8baca051304c14013aa3eec8026405273",1,0.0057,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.87.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","__constructor,set_swap_fee_contract_wasm,deploy_swap_fee_contract,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"dadbc43b2f83f25ddc877756fbbd944fc41b6b9e07f310e1349af83dda0746d9",38,0.2167,"22.0.7#211569aa49c8d896877dfca1f2eb4fe9071121c8","1.84.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","__constructor,get_premium_price_coefficient,get_fee_nominator,estimate_buy,buy,estimate_sell,sell,fee_collected,admin_withdraw_fee,promote_to_amm,claim_premium,get_system_premium_available,get_creator_premium_available,get_distribute_premium_available,get_buyer_premium_available,is_promoted,liquidity_pool,kill_swap,unkill_swap,kill_promote,unkill_promote,get_supply_token,get_supply,get_reserve_token,get_reserve,collected,collected_base,collected_premium,get_creator_premium_on_promote,get_creator_premium_no_promote,get_buyer_premium_no_promote,collected_premium_expire_at,collected_threshold,get_is_killed_swap,get_is_killed_promote,get_swap_pool,get_created_at,version,commit_upgrade,apply_upgrade,revert_upgrade",""
"db2248ad7aebd428ec0b357e3d14490864aaac14737ec22e8de733d600e6dac3",0,0.0000,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.81.0","","","Unauthorized,NotInitialized,AlreadyInitialized,ProtocolDisabled,InvalidPath,Unfeasible","init,enable_protocol,update_contract,swap,withdraw",""
"db46d39540fea773b90c57fff76beb9e1364dd45131fc939a03d87bd2ccd931c",0,0.0000,"21.7.6#c6cca8f8cf75618c24ceb5d9ffdfe735486ae1e9","1.76.0-nightly","","","NotInitialized,Initialized,TokenLockNotExist,TokenLockKeyExist,TokenLockInProgress,TokenVestingNotExist,TokenVestingKeyExist,SPInvalidShareAmount,SPInsufficientBalance,SPInvalidLockPeriod,StakingCampaignInvalid,StakingCampaignNotExist,StakingCampaignKeyExist,StakingCampaignMaxTiersLimit,StakingCampaignPaidTierRequired,StakingCampaignInvalidTier,StakingCampaignInvalidUpdateInterval,StakingCampaignNotStarted,StakingCampaignEnded,StakingCampaignActive,StakingCampaignInvalidReferralData,StakingDataInvalid,StakingDataNotExist,StakingDataExist,StakingDataMaxTierUnlockLimit,StakingDataMaxPriceLimit,StakingDataMinStakeLimit,StakingDataInvalidUnstakeAmount,AirdropCampaignInvalid,AirdropCampaignNotExist,AirdropCampaignKeyExist,AirdropCampaignNotStarted,AirdropCampaignEnded,AirdropCampaignActive","initialize,upgrade,version,get_user,unlock_tokens,claim_vested,sp_stake,sp_unstake,sp_lock_shares,staking_new_campaign,staking_change_tier_price,staking_unlock_tier,staking_extend_tier,staking_stake,staking_unstake,staking_claim,staking_claim_remaining_rewards,staking_get_campaign,airdrop_new_campaign,airdrop_participate,airdrop_claim,airdrop_get_campaign",""
"db76e90b58dc70a848bce1ae7d8a67a352f0437f6c64bf2afc8f70a88d9f6941",1,0.0057,"22.0.7#211569aa49c8d896877dfca1f2eb4fe9071121c8","1.81.0","","","AlreadyInitialized,ListingNotFound,ListingNotAvailable,ListingTypeMismatch,InvalidNftOwner,MissingMarketplaceContractId,AgreementNotFound,AgreementNotActive,AgreementNotOwnedByCaller,StateNotAlreadySet,InsufficientBalance,InsufficientShares,InsufficientSharesForPurchase,CurrencyNotSupported,CannotModifyShareStructure,InvalidSharesDistribution,ListingNotFound,ListingNotAvailable,ListingTypeMismatch,AlreadyInitialized,InvalidNftOwner,MissingMarketplaceContractId,AgreementNotFound,AgreementNotActive,AgreementNotOwnedByCaller,AgreementIsAlreadyActive,StateNotAlreadySet,ListingNotFound,ListingNotAvailable,ListingTypeMismatch,AlreadyInitialized,InvalidNftOwner,MissingMarketplaceContractId,AgreementNotFound,AgreementNotActive,AgreementNotOwnedByCaller,StateNotAlreadySet","initialize,version,upgrade,update_state,set_payment_token,set_currency,create_listing,add_listing_shares,update_listing,get_listing,get_all_listings,get_listing_count,update_listing_count,remove_listing,change_listing_status,get_listing_current_price,get_usdc_amount,get_usdc_price,rent,purchase,purchase_and_confirm,purchase_shares,confirm_receipt,cancel_sale_or_rental,reclaim_or_return",""
"dbc53dea7093608e9b0169eda715175163a07fe323e969aae96afe33f337d3a6",1,0.0057,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.92.0-nightly","","","TokenAlreadyRegistered,OwnerMustBeCaller,ChainNotEnabled,InvalidAmount,InvalidGasAmount,MissingDestinationAddress","owner,execute,upgrade,extend_ttl,deploy_bridge,__constructor,register_token,transfer_tokens,is_chain_enabled,set_chain_enabled,transfer_ownership",""
"dd6145633fa9ff1b6debe152b03fe5bb178ce5c8be7c6a4437912db2ceb2aaac",0,0.0000,"21.7.4#f67b4bf2d2de04d87d28225a99027fd40b7da914","1.81.0","","","NotInitialized,AlreadyInitialized,ProtocolDisabled,Unfeasible,Unauthorized,InvalidPath","init,enable_protocol,update_contract,strict_send,strict_receive",""
"ddf6e436ca42ac3ae389ee1e278633c8c2a1fac12d0f791681b756087dfeec2f",1,0.0057,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.76.0","","","DeadlineShouldBeFuture,CampaignNotExist,AmountMustNonZero,TargetReached,AmountExceedTargetLimit,CampaignAlreadyExist,IdCampaignMustNonZero,LowAmountForSplitter","initialize,create_campaign,get_campaigns,get_campaign,donate_to_campaign,get_donators,get_dev_acc,get_launchpad_acc,get_arty_token,get_token_admin",""
"dec58db6464410b15bbed473e0aa5fb616cb9f6b6aea379ae392cb8ebf9670c8",6,0.0342,"22.0.7#211569aa49c8d896877dfca1f2eb4fe9071121c8","1.88.0","freelii/passkey-kit","","NotFound,AlreadyExists,MissingContext,SignerExpired,FailedSignerLimits,FailedPolicySignerLimits,SignatureKeyValueMismatch,ClientDataJsonChallengeIncorrect,JsonParseError","__constructor,add_signer,update_signer,remove_signer,update_contract_code,__check_auth",""
"defa6f74e04bab35b74d8007adf39e20902dbe65995efadd79c0c35269621f9b",18,0.1026,"21.1.1#648cbcb799858b9ba9f240c82c0babcf621050bc","1.79.0","","","NotFound,NotEmpty,NotAuthorized,NotPermitted,NotOwned,AmountTooMuch,InvalidContract,InvalidArgs,VCStringTooLong,VCListCapacityReached,SplitLimitReached,SplitAmountTooLow","initialize,admin,set_admin,amount,parent,owner,vc,get_all_owned,is_disabled,transfer,mint_original,burn,split,redeem,set_external_token_provider,check_paid,check_expired,recipient,sign_off,pay_off,add_vc",""
"df88820e231ad8f3027871e5dd3cf45491d7b7735e785731466bfc2946008608",5,0.0285,"20.3.2#1d7f9bd8030f69070634bfb07394339824ceb399","1.77.2","","","AlreadyInitialized,Unauthorized,AssetMissing,AssetAlreadyExists,InvalidConfigVersion,InvalidTimestamp,InvalidUpdateLength,AssetLimitExceeded","base,decimals,resolution,period,assets,last_timestamp,price,lastprice,prices,x_last_price,x_price,x_prices,twap,x_twap,version,admin,config,add_assets,set_period,set_price,update_contract",""
"dfe08cd292256aad47292920d56b80961528bce71cf4a027a7de8a37e085841d",2,0.0114,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.90.0","","","CampaignAlreadyInitialized,CampaignStartDateInThePast,NegativeRewardAmount,RewardAmountExceedsTotalCampaignReward,TotalRewardWouldExceedCampaignLimit,CampaignNotInitialized,CampaignNotStarted,InvalidTaskId,Unauthorized,CampaignNotEnded,CampaignFrozen,InvalidFeePercentage","extend_ttl,init,claim_reward,get_task_reward,get_remaining_reward,campaign_data,transfer_remaining_funds,extend_duration,toggle_freeze,claim_fees,set_fee_percentage,get_collected_fees_public","RewardEvent,FreezeToggleEvent,FeeClaimedEvent"
"dff7bb41cd554e2fa134dd0b345e3dc995336a6248134a334fc9a74542bdb6e4",4,0.0228,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.88.0","","","InvalidState,InvalidSecret,TimelockNotExpired,CannotCancel,InvalidAmount,InvalidAddress,AlreadyInitialized,NotInitialized,InsufficientBalance,UnauthorizedCaller","deploy,get_immutables_hash,withdraw,cancel,public_withdraw,get_state,get_immutables",""
"e02a7bed28dd0aab8c4a926804efaef9a30614c85e9936d3e3a220bd98b4f5f9",1,0.0057,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.88.0","","","HexLengthInsufficient,MulDivFailed,InvalidPriceRange,U256ToU128ConversionFailed,TransactionTooOld,AlreadyInitialized,FactoryNotInitialized,XlmAddressNotInitialized,TokenDoesNotExist,NotTokenOwner,Unauthorized,InsufficientBalance,InvalidTickRange,TickNotAligned,TickOutOfBounds,PoolNotFound,MathOverflow,PriceSlippageCheck,NothingToCollect,TokensNotOrdered,LiquidityCalculationFailed,PoolKeyMissing,TokenDescriptorNotSet,NoApprovedAddress,PositionNotCleared","init,positions,mint,mint_with_hints,increase_liquidity,decrease_liquidity,collect,get_token_descriptor,get_factory,get_xlm_address,owner_of,name,symbol,balance,transfer,approve,get_approved,approve_for_all,is_approved_for_all,transfer_from,exists,token_uri,burn,get_user_token_ids,get_position_with_fees,get_positions_with_fees,get_user_positions_with_fees,position_principal,position_fees,position_total","IncreaseLiquidityEvent,DecreaseLiquidityEvent,CollectEvent,UserAllowed,UserDisallowed,UserBlocked,UserUnblocked,Burn,Deposit,Withdraw,Transfer,Approve,Mint,Burn,ConsecutiveMint,SetDefaultRoyalty,SetTokenRoyalty,RemoveTokenRoyalty,Transfer,Approve,ApproveForAll,Mint,KeyAllowed,KeyRemoved,ClaimRevoked,SignaturesInvalidated,ClaimTopicAdded,ClaimTopicRemoved,TrustedIssuerAdded,TrustedIssuerRemoved,IssuerTopicsUpdated,ModuleAdded,ModuleRemoved,DocumentUpdated,DocumentRemoved,ClaimAdded,ClaimRemoved,ClaimChanged,IdentityStored,IdentityUnstored,IdentityModified,IdentityRecovered,CountryDataAdded,CountryDataRemoved,CountryDataModified,TokenBound,TokenUnbound,TokenOnchainIdUpdated,RecoverySuccess,AddressFrozen,TokensFrozen,TokensUnfrozen,Mint,Burn,ComplianceSet,ClaimTopicsAndIssuersSet,IdentityVerifierSet,SetRoot,SetClaimed,Paused,Unpaused"
"e070ed48c753b0d45e19392dd300370bba4fcd959d56d728d35e948d52fcf158",1,0.0057,"21.7.7#5da789c50b18a4c2be53394138212fed56f0dfc4","1.91.1","","","NotInitialized,InvalidInput,InsufficientPendingAqua,NotFound,AlreadyExecuted,Unauthorized,PoolNotFound,PoolNotActive,MaxPoolsReached,PositionNotFound,InsufficientBalance,SlippageExceeded","upgrade,version,add_pool,set_admin,get_config,initialize,get_pool_info,vault_deposit,get_pool_count,vault_withdraw,get_aqua_balance,get_global_state,set_pending_aqua,set_vault_config,authorize_ice_lock,claim_and_compound,set_pool_lp_tokens,update_pool_status,get_all_ice_balances,setup_ice_trustlines,sync_all_ice_balances,get_upvote_ice_balance,get_user_vault_position,get_pending_aqua_for_ice,transfer_authorized_aqua,get_ice_lock_authorization",""
"e18bfefbf6e65d7f345331991cebcd1e5614d6539d1204a7b71bdf5c3b6032bf",0,0.0000,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.76.0-nightly","","","NotInitialized,Initialized,NotAuthorized,ZeroMinPrice,ZeroMaxPrice,MinPriceGreaterMax,ZeroMaxSupply,MaxSupplyTooBig,MaxPriceTooBig,LaunchNotFound,LaunchInProgress,LaunchEnded,PriceChanged,InsufficientBalance,LaunchSoldOut,LaunchFundsClaimed,InvalidMissionDifficulty,ExasiveFunding,MissionRewardChanged,MissionRewardZero","initialize,change_contract_info,upgrade,start_space_mission,add_space_missions_reward,new_launch,cancel_launch,buy,sell,claim_launch_funds,claim_launch_balance,calculate_buy,calculate_sell,get_launch_data,get_contract_info,get_launch_balance,version",""
"e2a4cd074848f07e98045da23bd65de99190da1a4b1cabb35c6613c7bce91ada",1,0.0057,"23.2.1#ab415a33cc1f6bdce20ac4a12f0ddbe41a648949","1.91.0","","","LowBalance","hello,get_value,check_here0,check_here1,check_here2,check_here3,check_here4,check_here5,check_here6,check_here7,check_here8,check_here9,check_here10,check_here11,check_here12,check_here13,check_here14,check_here15,check_here16,check_here17,check_here18,check_here19,check_here20,check_here21,check_here22,check_here23,check_here24,check_here25,check_here26,check_here27,check_here28,check_here29,check_here30,check_here31,check_here32,check_here33,check_here34,check_here35,check_here36,check_here37,check_here38,check_here39,check_here40,check_here41,check_here42,check_here43,check_here44,check_here45,check_here46,check_here47,check_here48,check_here49,check_here50,check_here51,check_here52,check_here53,check_here54,check_here55,check_here56,check_here57,check_here58,check_here59,check_here60,check_here61,check_here62,check_here63,check_here64,check_here65,check_here66,check_here67,check_here68,check_here69,check_here70,check_here71,check_here72,check_here73,check_here74,check_here75,check_here76,check_here77,check_here78,check_here79,check_here80,check_here81,check_here82,check_here83,check_here84,check_here85,check_here86,check_here87,check_here88,check_here89,check_here90,check_here91,check_here92,check_here93,check_here94,check_here95,check_here96,check_here97,check_here98,check_here99,check_here100,check_here101,check_here102,check_here103,check_here104,check_here105,check_here106,check_here107,check_here108,check_here109,check_here110,check_here111,check_here112,check_here113,check_here114,check_here115,check_here116,check_here117,check_here118,check_here119,check_here120,check_here121,check_here122,check_here123,check_here124,check_here125,check_here126,check_here127,check_here128,check_here129,check_here130,check_here131,check_here132,check_here133,check_here134,check_here135,check_here136,check_here137,check_here138,check_here139,check_here140,check_here141,check_here142,check_here143,check_here144,check_here145,check_here146,check_here147,check_here148,check_here149,check_here150,check_here151,check_here152,check_here153,check_here154,check_here155,check_here156,check_here157,check_here158,check_here159,check_here160,check_here161,check_here162,check_here163,check_here164,check_here165,check_here166,check_here167,check_here168,check_here169,check_here170,check_here171,check_here172,check_here173,check_here174,check_here175,check_here176,check_here177,check_here178,check_here179,check_here180,check_here181,check_here182,check_here183,check_here184,check_here185,check_here186,check_here187,check_here188,check_here189,check_here190,check_here191,check_here192,check_here193,check_here194,check_here195,check_here196,check_here197,check_here198,check_here199,check_here200,check_here201,check_here202,check_here203,check_here204,check_here205,check_here206,check_here207,check_here208,check_here209,check_here210,check_here211,check_here212,check_here213,check_here214,check_here215,check_here216,check_here217,check_here218,check_here219,check_here220,check_here221,check_here222,check_here223,check_here224,check_here225,check_here226,check_here227,check_here228,check_here229,check_here230,check_here231,check_here232,check_here233,check_here234,check_here235,check_here236,check_here237,check_here238,check_here239,check_here240,check_here241,check_here242,check_here243,check_here244,check_here245,check_here246,check_here247,check_here248,check_here249,check_here250,check_here251,check_here252,check_here253,check_here254,check_here255,check_here256,check_here257,check_here258,check_here259,check_here260,check_here261,check_here262,check_here263,check_here264,check_here265,check_here266,check_here267,check_here268,check_here269,check_here270,check_here271,check_here272,check_here273,check_here274,check_here275,check_here276,check_here277,check_here278,check_here279,check_here280,check_here281,check_here282,check_here283,check_here284,check_here285,check_here286,check_here287,check_here288,check_here289,check_here290,check_here291,check_here292,check_here293,check_here294,check_here295,check_here296,check_here297,check_here298,check_here299,check_here300,check_here301,check_here302,check_here303,check_here304,check_here305,check_here306,check_here307,check_here308,check_here309,check_here310,check_here311,check_here312,check_here313,check_here314,check_here315,check_here316,check_here317,check_here318,check_here319,check_here320,check_here321,check_here322,check_here323,check_here324,check_here325,check_here326,check_here327,check_here328,check_here329,check_here330,check_here331,check_here332,check_here333,check_here334,check_here335,check_here336,check_here337,check_here338,check_here339,check_here340,check_here341,check_here342,check_here343,check_here344,check_here345,check_here346,check_here347,check_here348,check_here349,check_here350,check_here351,check_here352,check_here353,check_here354,check_here355,check_here356,check_here357,check_here358,check_here359,check_here360,check_here361,check_here362,check_here363,check_here364,check_here365,check_here366,check_here367,check_here368,check_here369,check_here370,check_here371,check_here372,check_here373,check_here374,check_here375,check_here376,check_here377,check_here378,check_here379,check_here380,check_here381,check_here382,check_here383,check_here384,check_here385,check_here386,check_here387,check_here388,check_here389,check_here390,check_here391,check_here392,check_here393,check_here394,check_here395,check_here396,check_here397,check_here398,check_here399,check_here400,check_here401,check_here402,check_here403,check_here404,check_here405,check_here406,check_here407,check_here408,check_here409,check_here410,check_here411,check_here412,check_here413,check_here414,check_here415,check_here416,check_here417,check_here418,check_here419,check_here420,check_here421,check_here422,check_here423,check_here424,check_here425,check_here426,check_here427,check_here428,check_here429,check_here430,check_here431,check_here432,check_here433,check_here434,check_here435,check_here436,check_here437,check_here438,check_here439,check_here440,check_here441,check_here442,check_here443,check_here444,check_here445,check_here446,check_here447,check_here448,check_here449,check_here450,check_here451,check_here452,check_here453,check_here454,check_here455,check_here456,check_here457,check_here458,check_here459,check_here460,check_here461,check_here462,check_here463,check_here464,check_here465,check_here466,check_here467,check_here468,check_here469,check_here470,check_here471,check_here472,check_here473,check_here474,check_here475,check_here476,check_here477,check_here478,check_here479,check_here480,check_here481,check_here482,check_here483,check_here484,check_here485,check_here486,check_here487,check_here488,check_here489,check_here490,check_here491,check_here492,check_here493,check_here494,check_here495,check_here496,check_here497,check_here498,check_here499,check_here500,check_here501,check_here502,check_here503,check_here504,check_here505,check_here506,check_here507,check_here508,check_here509,check_here510,check_here511,check_here512,check_here513,check_here514,check_here515,check_here516,check_here517,check_here518,check_here519,check_here520,check_here521,check_here522,check_here523,check_here524,check_here525,check_here526,check_here527,check_here528,check_here529,check_here530,check_here531,check_here532,check_here533,check_here534,check_here535,check_here536,check_here537,check_here538,check_here539,check_here540,check_here541,check_here542,check_here543,check_here544,check_here545,check_here546,check_here547,check_here548,check_here549,check_here550,check_here551,check_here552,check_here553,check_here554,check_here555,check_here556,check_here557,check_here558,check_here559,check_here560,check_here561,check_here562,check_here563,check_here564,check_here565,check_here566,check_here567,check_here568,check_here569,check_here570,check_here571,check_here572,check_here573,check_here574,check_here575,check_here576,check_here577,check_here578,check_here579,check_here580,check_here581,check_here582,check_here583,check_here584,check_here585,check_here586,check_here587,check_here588,check_here589,check_here590,check_here591,check_here592,check_here593,check_here594,check_here595,check_here596,check_here597,check_here598,check_here599,check_here600,check_here601,check_here602,check_here603,check_here604,check_here605,check_here606,check_here607,check_here608,check_here609,check_here610,check_here611,check_here612,check_here613,check_here614,check_here615,check_here616,check_here617,check_here618,check_here619,check_here620,check_here621,check_here622,check_here623,check_here624,check_here625,check_here626,check_here627,check_here628,check_here629,check_here630,check_here631,check_here632,check_here633,check_here634,check_here635,check_here636,check_here637,check_here638,check_here639,check_here640,check_here641,check_here642,check_here643,check_here644,check_here645,check_here646,check_here647,check_here648,check_here649,check_here650,check_here651,check_here652,check_here653,check_here654,check_here655,check_here656,check_here657,check_here658,check_here659,check_here660,check_here661,check_here662,check_here663,check_here664,check_here665,check_here666,check_here667,check_here668,check_here669,check_here670,check_here671,check_here672,check_here673,check_here674,check_here675,check_here676,check_here677,check_here678,check_here679,check_here680,check_here681,check_here682,check_here683,check_here684,check_here685,check_here686,check_here687,check_here688,check_here689,check_here690,check_here691,check_here692,check_here693,check_here694,check_here695,check_here696,check_here697,check_here698,check_here699,check_here700,verify_friend",""
"e364c9b8bf16a8862d9e838f4a9c67da65fc0f08fb37a570ecd9f4d97cdbbb5e",0,0.0000,"21.6.0#f57d2454e520ae11dc9c8d55db610557a24a556e","1.80.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","initialize_all,pool_type,initialize,share_id,get_total_shares,get_tokens,deposit,swap,estimate_swap,withdraw,get_reserves,get_fee_fraction,get_info,set_privileged_addrs,get_privileged_addrs,kill_deposit,kill_swap,kill_claim,unkill_deposit,unkill_swap,unkill_claim,get_is_killed_deposit,get_is_killed_swap,get_is_killed_claim,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,upgrade_token_legacy,initialize_rewards_config,set_rewards_config,get_unused_reward,return_unused_reward,get_rewards_info,get_user_reward,checkpoint_reward,get_total_accumulated_reward,get_total_configured_reward,get_total_claimed_reward,claim,init_pools_plane,set_pools_plane,get_pools_plane,backfill_plane_data,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"e381b77407b2aac52476f2bd5d0302baf320b331d8135a310d36c452b71b0498",0,0.0000,"21.7.7#5da789c50b18a4c2be53394138212fed56f0dfc4","1.81.0","","","NotInitialized,AlreadyInitialized,ProtocolDisabled,Unfeasible,Unauthorized,InvalidPath","init,enable_protocol,update_contract,strict_send,strict_receive",""
"e3efe4534a0ba89a5b02c4fb54fc0eb7adcb5e7821e0c1980348122ab4395acc",1,0.0057,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.89.0","","","AlreadyInitialized,Paused,NotInitialized,Unauthorized,InvalidAmount,LimitExceeded,Underflow","init,transfer_admin,admin,is_paused,get_count,get_state,pause,unpause,set_limits,inc,dec,reset,get_user_count,get_history,emergency_stop",""
"e45c42b944a767bd5f37f8c4a469b48917d28e23481dbfd550419c84cdacde92",36,0.2053,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.89.0","","","NotFound,AlreadyExists,MissingContext,SignerExpired,FailedSignerLimits,FailedPolicySignerLimits,SignatureKeyValueMismatch,ClientDataJsonChallengeIncorrect,JsonParseError","__constructor,add_signer,update_signer,remove_signer,update_contract_code,__check_auth",""
"e5b9ccd92be481e96555a92d82953758965010472bc564528c7940f25f4f1e71",1,0.0057,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.88.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,InvalidChainId,InvalidOtherChainId,GasUsageNotSet,BrokenAddress,NotFound,TokenInsufficientBalance,CastFailed,U256Overflow,ZeroAmount,PoolOverflow,ZeroChanges,ReservesExhausted,InsufficientReceivedAmount,BalanceRatioExceeded,Forbidden,UnauthorizedStopAuthority,SwapProhibited,AmountTooLowForFee,BridgeToTheZeroAddress,EmptyRecipient,SourceNotRegistered,WrongDestinationChain,UnknownAnotherChain,TokensAlreadySent,MessageProcessed,NotEnoughFee,NoMessage,NoReceivePool,NoPool,UnknownAnotherToken,WrongByteLength,HasMessage,InvalidPrimarySignature,InvalidSecondarySignature,NoGasDataForChain","initialize,swap_and_bridge,receive_tokens,swap,stop_swap,start_swap,set_gas_oracle,set_stop_authority,set_rebalancer,set_messenger,set_gas_usage,register_bridge,add_bridge_token,remove_bridge_token,add_pool,withdraw_gas_tokens,withdraw_bridging_fee_in_tokens,has_processed_message,has_received_message,get_pool_address,get_config,get_stop_authority,get_transaction_cost,get_gas_usage,get_admin,get_gas_oracle,get_another_bridge,set_admin,upgrade",""
"e62b17b11d41849a8c521a1cc1c44db4c87ab1056609bf5e727470e45c4c93ac",2,0.0114,"23.1.0#7456be9d91fe1f4cb070fc2732bac78244ce6c3f","1.91.0","","","NotAdmin,AlreadyInitialized,InsufficientBalance,InsufficientFactionPoints,InvalidAmount,InvalidFaction,FactionAlreadyLocked,PlayerNotFound,FactionNotSelected,GameNotWhitelisted,SessionNotFound,SessionAlreadyExists,InvalidSessionState,InvalidGameOutcome,ProofVerificationFailed,GameExpired,EpochNotFinalized,EpochAlreadyFinalized,EpochNotReady,NoRewardsAvailable,RewardAlreadyClaimed,NotWinningFaction,FeeVaultError,SwapError,TokenTransferError,OverflowError,DivisionByZero,ContractPaused","pause,is_game,unpause,upgrade,add_game,end_game,get_admin,get_epoch,is_paused,set_admin,get_config,get_player,start_game,cycle_epoch,remove_game,__constructor,update_config,select_faction,get_epoch_player,get_current_epoch,claim_epoch_reward","GameAdded,GameEnded,EpochCycled,GameRemoved,GameStarted,AdminChanged,ConfigUpdated,RewardsClaimed,FactionSelected"
"e6c6bc8330b3668ba8ac62ae7b4f3b4b7af31ff9e5af9f41ddb42ae638271a80",1,0.0057,"22.0.5#25daaf397971f2c15fd2a5fd0a9967020a19cfcb","1.88.0","","","ContractNotInitalized,XAssetDeployFailed,AssetAlreadyDeployed,AssetAdminSetFailed,NoSuchAsset,AssetUpgradeFailed","admin_get,admin_set,redeploy,init,update_xasset_wasm_hash,deploy_asset_contract,get_asset_contract,set_asset_contract,set_existing_asset_contract,upgrade_existing_asset_contract",""
"e6e9f6cc3ab3479652d81d96b6f2e0d7db6d1ff00a742407ae56941388d1b25f",1,0.0057,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.77.1","","","NotFound","initialize,check_admin,mint,set_admin,set_music_admin,verify_acct,get_verify_acct,create_music,get_music,get_active_sale,read_balance,read_balance_mto,list_sale,buy_share,suspendsale,increment,allowance,approve,balance,transfer,transfer_from,burn,burn_from,decimals,name,symbol",""
"e81adf3c1a821948c993bbeda37755a0eadf35698a3f66c23ca1ef88cde35625",7,0.0399,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.90.0","","","CampaignAlreadyInitialized,CampaignStartDateInThePast,NegativeRewardAmount,RewardAmountExceedsTotalCampaignReward,TotalRewardWouldExceedCampaignLimit,CampaignNotInitialized,CampaignNotStarted,InvalidTaskId,Unauthorized,CampaignNotEnded,CampaignFrozen,InvalidFeePercentage,InvalidRewardAmount","extend_ttl,init,claim_reward,get_task_reward,get_remaining_reward,campaign_data,transfer_remaining_funds,extend_duration,toggle_freeze,claim_fees,set_fee_percentage,get_collected_fees_public,add_rewards","RewardEvent,FreezeToggleEvent,FeeClaimedEvent,RewardsAddedEvent"
"e84be55dca2c36778ce74caf6466b5d747e9f564b17fbfe16f37e20d22b898c7",11,0.0627,"22.0.5#25daaf397971f2c15fd2a5fd0a9967020a19cfcb","1.81.0","","","NotFound,NotEmpty,NotAuthorized,NotPermitted,NotOwned,AmountTooMuch,InvalidContract,InvalidArgs,VCStringTooLong,VCListCapacityReached,SplitLimitReached,SplitAmountTooLow","__constructor,admin,set_admin,ext_token,loan_contract,set_loan_contract,set_loan_status,amount,parent,owner,vc,loan_status,get_all_owned,is_disabled,transfer,mint_original,burn,split,redeem,check_paid,check_expired,recipient,sign_off,reject,pay_off,add_vc",""
